'Elapsed time','MLII','V1'
'27:03.414',-0.125,-0.080
'27:03.417',-0.135,-0.085
'27:03.419',-0.150,-0.085
'27:03.422',-0.175,-0.075
'27:03.425',-0.170,-0.065
'27:03.428',-0.180,-0.065
'27:03.431',-0.185,-0.060
'27:03.433',-0.210,-0.070
'27:03.436',-0.225,-0.080
'27:03.439',-0.250,-0.075
'27:03.442',-0.250,-0.060
'27:03.444',-0.250,-0.050
'27:03.447',-0.265,-0.070
'27:03.450',-0.275,-0.075
'27:03.453',-0.290,-0.100
'27:03.456',-0.300,-0.095
'27:03.458',-0.300,-0.090
'27:03.461',-0.305,-0.105
'27:03.464',-0.315,-0.105
'27:03.467',-0.330,-0.120
'27:03.469',-0.340,-0.125
'27:03.472',-0.350,-0.115
'27:03.475',-0.355,-0.100
'27:03.478',-0.355,-0.105
'27:03.481',-0.345,-0.110
'27:03.483',-0.350,-0.130
'27:03.486',-0.365,-0.120
'27:03.489',-0.375,-0.120
'27:03.492',-0.360,-0.115
'27:03.494',-0.370,-0.105
'27:03.497',-0.365,-0.100
'27:03.500',-0.370,-0.115
'27:03.503',-0.385,-0.120
'27:03.506',-0.385,-0.115
'27:03.508',-0.380,-0.110
'27:03.511',-0.380,-0.100
'27:03.514',-0.375,-0.100
'27:03.517',-0.390,-0.120
'27:03.519',-0.395,-0.110
'27:03.522',-0.395,-0.105
'27:03.525',-0.385,-0.085
'27:03.528',-0.370,-0.100
'27:03.531',-0.380,-0.095
'27:03.533',-0.385,-0.110
'27:03.536',-0.400,-0.110
'27:03.539',-0.400,-0.105
'27:03.542',-0.385,-0.100
'27:03.544',-0.375,-0.090
'27:03.547',-0.380,-0.095
'27:03.550',-0.385,-0.105
'27:03.553',-0.390,-0.110
'27:03.556',-0.390,-0.105
'27:03.558',-0.385,-0.100
'27:03.561',-0.365,-0.080
'27:03.564',-0.370,-0.095
'27:03.567',-0.390,-0.090
'27:03.569',-0.390,-0.080
'27:03.572',-0.390,-0.075
'27:03.575',-0.375,-0.060
'27:03.578',-0.365,-0.070
'27:03.581',-0.365,-0.060
'27:03.583',-0.370,-0.065
'27:03.586',-0.370,-0.075
'27:03.589',-0.385,-0.070
'27:03.592',-0.370,-0.055
'27:03.594',-0.360,-0.050
'27:03.597',-0.365,-0.045
'27:03.600',-0.370,-0.060
'27:03.603',-0.375,-0.070
'27:03.606',-0.375,-0.065
'27:03.608',-0.350,-0.055
'27:03.611',-0.360,-0.050
'27:03.614',-0.355,-0.060
'27:03.617',-0.370,-0.095
'27:03.619',-0.370,-0.110
'27:03.622',-0.365,-0.110
'27:03.625',-0.370,-0.110
'27:03.628',-0.355,-0.110
'27:03.631',-0.355,-0.105
'27:03.633',-0.360,-0.120
'27:03.636',-0.365,-0.130
'27:03.639',-0.365,-0.120
'27:03.642',-0.360,-0.100
'27:03.644',-0.345,-0.105
'27:03.647',-0.345,-0.110
'27:03.650',-0.355,-0.110
'27:03.653',-0.375,-0.125
'27:03.656',-0.380,-0.115
'27:03.658',-0.365,-0.105
'27:03.661',-0.360,-0.105
'27:03.664',-0.360,-0.115
'27:03.667',-0.360,-0.120
'27:03.669',-0.365,-0.125
'27:03.672',-0.360,-0.110
'27:03.675',-0.345,-0.100
'27:03.678',-0.345,-0.105
'27:03.681',-0.360,-0.110
'27:03.683',-0.350,-0.105
'27:03.686',-0.370,-0.125
'27:03.689',-0.370,-0.120
'27:03.692',-0.370,-0.105
'27:03.694',-0.360,-0.100
'27:03.697',-0.355,-0.110
'27:03.700',-0.360,-0.115
'27:03.703',-0.375,-0.115
'27:03.706',-0.370,-0.110
'27:03.708',-0.360,-0.105
'27:03.711',-0.350,-0.100
'27:03.714',-0.355,-0.100
'27:03.717',-0.360,-0.105
'27:03.719',-0.365,-0.115
'27:03.722',-0.375,-0.105
'27:03.725',-0.365,-0.095
'27:03.728',-0.375,-0.095
'27:03.731',-0.370,-0.085
'27:03.733',-0.365,-0.085
'27:03.736',-0.385,-0.090
'27:03.739',-0.380,-0.075
'27:03.742',-0.360,-0.075
'27:03.744',-0.355,-0.060
'27:03.747',-0.360,-0.070
'27:03.750',-0.375,-0.080
'27:03.753',-0.375,-0.080
'27:03.756',-0.385,-0.075
'27:03.758',-0.370,-0.065
'27:03.761',-0.365,-0.060
'27:03.764',-0.355,-0.065
'27:03.767',-0.360,-0.065
'27:03.769',-0.370,-0.075
'27:03.772',-0.370,-0.080
'27:03.775',-0.360,-0.065
'27:03.778',-0.355,-0.065
'27:03.781',-0.365,-0.070
'27:03.783',-0.375,-0.085
'27:03.786',-0.380,-0.115
'27:03.789',-0.380,-0.110
'27:03.792',-0.365,-0.110
'27:03.794',-0.355,-0.105
'27:03.797',-0.365,-0.105
'27:03.800',-0.370,-0.120
'27:03.803',-0.365,-0.115
'27:03.806',-0.380,-0.115
'27:03.808',-0.360,-0.115
'27:03.811',-0.350,-0.125
'27:03.814',-0.350,-0.110
'27:03.817',-0.370,-0.130
'27:03.819',-0.380,-0.140
'27:03.822',-0.380,-0.135
'27:03.825',-0.355,-0.125
'27:03.828',-0.355,-0.125
'27:03.831',-0.350,-0.135
'27:03.833',-0.355,-0.140
'27:03.836',-0.365,-0.135
'27:03.839',-0.355,-0.125
'27:03.842',-0.350,-0.110
'27:03.844',-0.350,-0.110
'27:03.847',-0.350,-0.115
'27:03.850',-0.355,-0.125
'27:03.853',-0.365,-0.130
'27:03.856',-0.370,-0.125
'27:03.858',-0.350,-0.115
'27:03.861',-0.340,-0.115
'27:03.864',-0.345,-0.115
'27:03.867',-0.340,-0.125
'27:03.869',-0.360,-0.125
'27:03.872',-0.345,-0.120
'27:03.875',-0.355,-0.115
'27:03.878',-0.335,-0.115
'27:03.881',-0.345,-0.120
'27:03.883',-0.335,-0.120
'27:03.886',-0.345,-0.140
'27:03.889',-0.345,-0.125
'27:03.892',-0.340,-0.120
'27:03.894',-0.320,-0.105
'27:03.897',-0.310,-0.100
'27:03.900',-0.315,-0.110
'27:03.903',-0.315,-0.115
'27:03.906',-0.310,-0.105
'27:03.908',-0.290,-0.070
'27:03.911',-0.270,-0.080
'27:03.914',-0.285,-0.070
'27:03.917',-0.290,-0.085
'27:03.919',-0.300,-0.085
'27:03.922',-0.300,-0.095
'27:03.925',-0.290,-0.070
'27:03.928',-0.270,-0.055
'27:03.931',-0.275,-0.075
'27:03.933',-0.275,-0.085
'27:03.936',-0.270,-0.085
'27:03.939',-0.265,-0.065
'27:03.942',-0.240,-0.065
'27:03.944',-0.215,-0.070
'27:03.947',-0.200,-0.085
'27:03.950',-0.190,-0.090
'27:03.953',-0.205,-0.105
'27:03.956',-0.220,-0.115
'27:03.958',-0.215,-0.120
'27:03.961',-0.210,-0.115
'27:03.964',-0.220,-0.115
'27:03.967',-0.230,-0.135
'27:03.969',-0.235,-0.145
'27:03.972',-0.245,-0.135
'27:03.975',-0.230,-0.130
'27:03.978',-0.225,-0.115
'27:03.981',-0.230,-0.125
'27:03.983',-0.245,-0.145
'27:03.986',-0.265,-0.145
'27:03.989',-0.285,-0.140
'27:03.992',-0.260,-0.125
'27:03.994',-0.255,-0.120
'27:03.997',-0.265,-0.135
'27:04.000',-0.280,-0.130
'27:04.003',-0.300,-0.140
'27:04.006',-0.320,-0.130
'27:04.008',-0.320,-0.125
'27:04.011',-0.310,-0.115
'27:04.014',-0.325,-0.115
'27:04.017',-0.330,-0.125
'27:04.019',-0.345,-0.140
'27:04.022',-0.345,-0.120
'27:04.025',-0.330,-0.110
'27:04.028',-0.320,-0.115
'27:04.031',-0.330,-0.110
'27:04.033',-0.345,-0.115
'27:04.036',-0.350,-0.135
'27:04.039',-0.350,-0.120
'27:04.042',-0.345,-0.125
'27:04.044',-0.345,-0.130
'27:04.047',-0.340,-0.125
'27:04.050',-0.335,-0.130
'27:04.053',-0.350,-0.130
'27:04.056',-0.355,-0.120
'27:04.058',-0.335,-0.120
'27:04.061',-0.335,-0.100
'27:04.064',-0.340,-0.110
'27:04.067',-0.335,-0.115
'27:04.069',-0.345,-0.105
'27:04.072',-0.350,-0.090
'27:04.075',-0.335,-0.080
'27:04.078',-0.350,-0.075
'27:04.081',-0.370,-0.075
'27:04.083',-0.425,-0.075
'27:04.086',-0.450,-0.080
'27:04.089',-0.460,-0.070
'27:04.092',-0.425,-0.060
'27:04.094',-0.350,-0.055
'27:04.097',-0.195,-0.075
'27:04.100',0.010,-0.075
'27:04.103',0.275,-0.080
'27:04.106',0.580,-0.070
'27:04.108',0.930,-0.075
'27:04.111',1.250,-0.100
'27:04.114',1.415,-0.130
'27:04.117',1.395,-0.170
'27:04.119',1.170,-0.200
'27:04.122',0.875,-0.195
'27:04.125',0.610,-0.175
'27:04.128',0.455,-0.155
'27:04.131',0.345,-0.120
'27:04.133',0.295,-0.105
'27:04.136',0.225,-0.095
'27:04.139',0.120,-0.090
'27:04.142',0.005,-0.085
'27:04.144',-0.045,-0.095
'27:04.147',-0.080,-0.100
'27:04.150',-0.125,-0.090
'27:04.153',-0.190,-0.115
'27:04.156',-0.235,-0.125
'27:04.158',-0.260,-0.120
'27:04.161',-0.285,-0.100
'27:04.164',-0.305,-0.105
'27:04.167',-0.345,-0.120
'27:04.169',-0.375,-0.130
'27:04.172',-0.380,-0.125
'27:04.175',-0.365,-0.115
'27:04.178',-0.355,-0.105
'27:04.181',-0.370,-0.115
'27:04.183',-0.380,-0.130
'27:04.186',-0.395,-0.130
'27:04.189',-0.400,-0.125
'27:04.192',-0.400,-0.120
'27:04.194',-0.395,-0.110
'27:04.197',-0.385,-0.110
'27:04.200',-0.395,-0.110
'27:04.203',-0.400,-0.135
'27:04.206',-0.410,-0.110
'27:04.208',-0.405,-0.105
'27:04.211',-0.405,-0.100
'27:04.214',-0.390,-0.100
'27:04.217',-0.405,-0.110
'27:04.219',-0.415,-0.115
'27:04.222',-0.400,-0.110
'27:04.225',-0.405,-0.090
'27:04.228',-0.385,-0.095
'27:04.231',-0.395,-0.095
'27:04.233',-0.390,-0.095
'27:04.236',-0.395,-0.085
'27:04.239',-0.400,-0.080
'27:04.242',-0.400,-0.060
'27:04.244',-0.390,-0.065
'27:04.247',-0.395,-0.060
'27:04.250',-0.400,-0.075
'27:04.253',-0.410,-0.070
'27:04.256',-0.415,-0.065
'27:04.258',-0.395,-0.065
'27:04.261',-0.395,-0.060
'27:04.264',-0.390,-0.065
'27:04.267',-0.405,-0.070
'27:04.269',-0.420,-0.085
'27:04.272',-0.415,-0.070
'27:04.275',-0.405,-0.070
'27:04.278',-0.400,-0.055
'27:04.281',-0.400,-0.070
'27:04.283',-0.400,-0.080
'27:04.286',-0.410,-0.075
'27:04.289',-0.415,-0.090
'27:04.292',-0.395,-0.090
'27:04.294',-0.395,-0.095
'27:04.297',-0.390,-0.110
'27:04.300',-0.390,-0.120
'27:04.303',-0.405,-0.130
'27:04.306',-0.410,-0.115
'27:04.308',-0.390,-0.120
'27:04.311',-0.400,-0.120
'27:04.314',-0.395,-0.120
'27:04.317',-0.395,-0.130
'27:04.319',-0.400,-0.135
'27:04.322',-0.395,-0.130
'27:04.325',-0.385,-0.115
'27:04.328',-0.370,-0.105
'27:04.331',-0.375,-0.110
'27:04.333',-0.385,-0.125
'27:04.336',-0.380,-0.125
'27:04.339',-0.375,-0.130
'27:04.342',-0.370,-0.115
'27:04.344',-0.360,-0.115
'27:04.347',-0.360,-0.115
'27:04.350',-0.370,-0.120
'27:04.353',-0.370,-0.120
'27:04.356',-0.365,-0.115
'27:04.358',-0.340,-0.115
'27:04.361',-0.330,-0.100
'27:04.364',-0.340,-0.115
'27:04.367',-0.335,-0.115
'27:04.369',-0.330,-0.120
'27:04.372',-0.325,-0.110
'27:04.375',-0.315,-0.095
'27:04.378',-0.290,-0.100
'27:04.381',-0.285,-0.100
'27:04.383',-0.285,-0.115
'27:04.386',-0.280,-0.120
'27:04.389',-0.285,-0.110
'27:04.392',-0.260,-0.095
'27:04.394',-0.240,-0.100
'27:04.397',-0.230,-0.095
'27:04.400',-0.235,-0.105
'27:04.403',-0.225,-0.095
'27:04.406',-0.220,-0.095
'27:04.408',-0.190,-0.070
'27:04.411',-0.170,-0.080
'27:04.414',-0.165,-0.080
'27:04.417',-0.160,-0.075
'27:04.419',-0.160,-0.075
'27:04.422',-0.145,-0.065
'27:04.425',-0.135,-0.070
'27:04.428',-0.110,-0.060
'27:04.431',-0.110,-0.065
'27:04.433',-0.090,-0.060
'27:04.436',-0.090,-0.070
'27:04.439',-0.090,-0.060
'27:04.442',-0.075,-0.065
'27:04.444',-0.075,-0.060
'27:04.447',-0.065,-0.060
'27:04.450',-0.060,-0.070
'27:04.453',-0.065,-0.075
'27:04.456',-0.065,-0.080
'27:04.458',-0.045,-0.080
'27:04.461',-0.040,-0.090
'27:04.464',-0.050,-0.105
'27:04.467',-0.060,-0.115
'27:04.469',-0.080,-0.130
'27:04.472',-0.080,-0.120
'27:04.475',-0.070,-0.105
'27:04.478',-0.080,-0.115
'27:04.481',-0.080,-0.120
'27:04.483',-0.105,-0.120
'27:04.486',-0.120,-0.135
'27:04.489',-0.140,-0.125
'27:04.492',-0.140,-0.115
'27:04.494',-0.145,-0.115
'27:04.497',-0.175,-0.115
'27:04.500',-0.190,-0.115
'27:04.503',-0.205,-0.120
'27:04.506',-0.220,-0.115
'27:04.508',-0.225,-0.105
'27:04.511',-0.225,-0.100
'27:04.514',-0.240,-0.095
'27:04.517',-0.255,-0.115
'27:04.519',-0.275,-0.120
'27:04.522',-0.285,-0.105
'27:04.525',-0.285,-0.095
'27:04.528',-0.280,-0.100
'27:04.531',-0.280,-0.095
'27:04.533',-0.300,-0.115
'27:04.536',-0.320,-0.110
'27:04.539',-0.325,-0.105
'27:04.542',-0.310,-0.095
'27:04.544',-0.320,-0.095
'27:04.547',-0.315,-0.095
'27:04.550',-0.325,-0.100
'27:04.553',-0.320,-0.115
'27:04.556',-0.330,-0.085
'27:04.558',-0.320,-0.100
'27:04.561',-0.315,-0.085
'27:04.564',-0.335,-0.085
'27:04.567',-0.330,-0.090
'27:04.569',-0.345,-0.095
'27:04.572',-0.360,-0.075
'27:04.575',-0.350,-0.065
'27:04.578',-0.330,-0.065
'27:04.581',-0.330,-0.065
'27:04.583',-0.340,-0.075
'27:04.586',-0.350,-0.070
'27:04.589',-0.345,-0.060
'27:04.592',-0.355,-0.055
'27:04.594',-0.345,-0.035
'27:04.597',-0.350,-0.045
'27:04.600',-0.365,-0.050
'27:04.603',-0.360,-0.060
'27:04.606',-0.355,-0.055
'27:04.608',-0.355,-0.045
'27:04.611',-0.345,-0.040
'27:04.614',-0.340,-0.040
'27:04.617',-0.360,-0.055
'27:04.619',-0.360,-0.070
'27:04.622',-0.360,-0.065
'27:04.625',-0.360,-0.080
'27:04.628',-0.335,-0.080
'27:04.631',-0.345,-0.100
'27:04.633',-0.355,-0.110
'27:04.636',-0.350,-0.115
'27:04.639',-0.350,-0.100
'27:04.642',-0.345,-0.095
'27:04.644',-0.335,-0.095
'27:04.647',-0.340,-0.095
'27:04.650',-0.335,-0.110
'27:04.653',-0.345,-0.115
'27:04.656',-0.360,-0.105
'27:04.658',-0.345,-0.100
'27:04.661',-0.335,-0.085
'27:04.664',-0.330,-0.100
'27:04.667',-0.340,-0.105
'27:04.669',-0.340,-0.120
'27:04.672',-0.350,-0.100
'27:04.675',-0.335,-0.105
'27:04.678',-0.310,-0.090
'27:04.681',-0.315,-0.095
'27:04.683',-0.340,-0.100
'27:04.686',-0.335,-0.110
'27:04.689',-0.350,-0.090
'27:04.692',-0.340,-0.100
'27:04.694',-0.330,-0.090
'27:04.697',-0.340,-0.095
'27:04.700',-0.330,-0.090
'27:04.703',-0.345,-0.105
'27:04.706',-0.345,-0.100
'27:04.708',-0.340,-0.095
'27:04.711',-0.340,-0.095
'27:04.714',-0.335,-0.085
'27:04.717',-0.345,-0.095
'27:04.719',-0.345,-0.090
'27:04.722',-0.350,-0.095
'27:04.725',-0.330,-0.075
'27:04.728',-0.320,-0.080
'27:04.731',-0.330,-0.085
'27:04.733',-0.340,-0.080
'27:04.736',-0.350,-0.070
'27:04.739',-0.350,-0.060
'27:04.742',-0.355,-0.060
'27:04.744',-0.340,-0.060
'27:04.747',-0.345,-0.065
'27:04.750',-0.335,-0.065
'27:04.753',-0.330,-0.060
'27:04.756',-0.335,-0.070
'27:04.758',-0.325,-0.065
'27:04.761',-0.320,-0.045
'27:04.764',-0.325,-0.055
'27:04.767',-0.330,-0.065
'27:04.769',-0.335,-0.060
'27:04.772',-0.345,-0.055
'27:04.775',-0.325,-0.045
'27:04.778',-0.320,-0.050
'27:04.781',-0.335,-0.065
'27:04.783',-0.340,-0.090
'27:04.786',-0.345,-0.095
'27:04.789',-0.340,-0.105
'27:04.792',-0.340,-0.095
'27:04.794',-0.330,-0.095
'27:04.797',-0.320,-0.105
'27:04.800',-0.330,-0.115
'27:04.803',-0.340,-0.120
'27:04.806',-0.345,-0.115
'27:04.808',-0.335,-0.100
'27:04.811',-0.325,-0.090
'27:04.814',-0.325,-0.095
'27:04.817',-0.335,-0.110
'27:04.819',-0.335,-0.115
'27:04.822',-0.340,-0.110
'27:04.825',-0.320,-0.090
'27:04.828',-0.305,-0.095
'27:04.831',-0.315,-0.095
'27:04.833',-0.325,-0.105
'27:04.836',-0.330,-0.105
'27:04.839',-0.340,-0.100
'27:04.842',-0.320,-0.095
'27:04.844',-0.315,-0.085
'27:04.847',-0.315,-0.085
'27:04.850',-0.330,-0.100
'27:04.853',-0.340,-0.105
'27:04.856',-0.335,-0.095
'27:04.858',-0.325,-0.090
'27:04.861',-0.325,-0.080
'27:04.864',-0.315,-0.095
'27:04.867',-0.335,-0.100
'27:04.869',-0.330,-0.110
'27:04.872',-0.340,-0.095
'27:04.875',-0.325,-0.090
'27:04.878',-0.315,-0.090
'27:04.881',-0.325,-0.095
'27:04.883',-0.335,-0.100
'27:04.886',-0.340,-0.100
'27:04.889',-0.345,-0.085
'27:04.892',-0.330,-0.085
'27:04.894',-0.320,-0.090
'27:04.897',-0.325,-0.080
'27:04.900',-0.330,-0.080
'27:04.903',-0.340,-0.080
'27:04.906',-0.345,-0.075
'27:04.908',-0.330,-0.055
'27:04.911',-0.325,-0.060
'27:04.914',-0.330,-0.060
'27:04.917',-0.335,-0.060
'27:04.919',-0.350,-0.075
'27:04.922',-0.350,-0.075
'27:04.925',-0.340,-0.055
'27:04.928',-0.325,-0.060
'27:04.931',-0.330,-0.065
'27:04.933',-0.335,-0.080
'27:04.936',-0.345,-0.085
'27:04.939',-0.345,-0.095
'27:04.942',-0.325,-0.105
'27:04.944',-0.315,-0.105
'27:04.947',-0.325,-0.110
'27:04.950',-0.315,-0.125
'27:04.953',-0.330,-0.135
'27:04.956',-0.330,-0.120
'27:04.958',-0.320,-0.110
'27:04.961',-0.295,-0.115
'27:04.964',-0.285,-0.110
'27:04.967',-0.275,-0.120
'27:04.969',-0.280,-0.135
'27:04.972',-0.285,-0.120
'27:04.975',-0.280,-0.105
'27:04.978',-0.265,-0.095
'27:04.981',-0.275,-0.110
'27:04.983',-0.290,-0.105
'27:04.986',-0.285,-0.125
'27:04.989',-0.275,-0.115
'27:04.992',-0.265,-0.110
'27:04.994',-0.245,-0.110
'27:04.997',-0.220,-0.110
'27:05.000',-0.210,-0.110
'27:05.003',-0.195,-0.125
'27:05.006',-0.190,-0.115
'27:05.008',-0.195,-0.100
'27:05.011',-0.195,-0.095
'27:05.014',-0.200,-0.105
'27:05.017',-0.210,-0.120
'27:05.019',-0.215,-0.125
'27:05.022',-0.235,-0.115
'27:05.025',-0.225,-0.110
'27:05.028',-0.220,-0.110
'27:05.031',-0.230,-0.105
'27:05.033',-0.235,-0.120
'27:05.036',-0.245,-0.120
'27:05.039',-0.250,-0.115
'27:05.042',-0.250,-0.105
'27:05.044',-0.255,-0.100
'27:05.047',-0.260,-0.095
'27:05.050',-0.275,-0.095
'27:05.053',-0.295,-0.090
'27:05.056',-0.305,-0.080
'27:05.058',-0.315,-0.060
'27:05.061',-0.320,-0.060
'27:05.064',-0.325,-0.050
'27:05.067',-0.340,-0.070
'27:05.069',-0.345,-0.070
'27:05.072',-0.340,-0.060
'27:05.075',-0.335,-0.045
'27:05.078',-0.345,-0.040
'27:05.081',-0.330,-0.045
'27:05.083',-0.330,-0.055
'27:05.086',-0.340,-0.060
'27:05.089',-0.350,-0.060
'27:05.092',-0.350,-0.045
'27:05.094',-0.330,-0.055
'27:05.097',-0.330,-0.070
'27:05.100',-0.345,-0.090
'27:05.103',-0.345,-0.115
'27:05.106',-0.350,-0.120
'27:05.108',-0.345,-0.100
'27:05.111',-0.335,-0.105
'27:05.114',-0.340,-0.105
'27:05.117',-0.345,-0.100
'27:05.119',-0.360,-0.125
'27:05.122',-0.360,-0.110
'27:05.125',-0.360,-0.105
'27:05.128',-0.345,-0.095
'27:05.131',-0.355,-0.110
'27:05.133',-0.380,-0.120
'27:05.136',-0.415,-0.110
'27:05.139',-0.450,-0.105
'27:05.142',-0.460,-0.095
'27:05.144',-0.420,-0.095
'27:05.147',-0.350,-0.095
'27:05.150',-0.205,-0.105
'27:05.153',0.010,-0.105
'27:05.156',0.305,-0.100
'27:05.158',0.625,-0.095
'27:05.161',0.960,-0.110
'27:05.164',1.260,-0.110
'27:05.167',1.405,-0.150
'27:05.169',1.345,-0.180
'27:05.172',1.095,-0.185
'27:05.175',0.785,-0.180
'27:05.178',0.530,-0.155
'27:05.181',0.355,-0.130
'27:05.183',0.270,-0.115
'27:05.186',0.230,-0.070
'27:05.189',0.135,-0.065
'27:05.192',0.030,-0.055
'27:05.194',-0.045,-0.065
'27:05.197',-0.085,-0.065
'27:05.200',-0.135,-0.090
'27:05.203',-0.200,-0.095
'27:05.206',-0.255,-0.090
'27:05.208',-0.275,-0.060
'27:05.211',-0.300,-0.065
'27:05.214',-0.330,-0.055
'27:05.217',-0.365,-0.075
'27:05.219',-0.385,-0.070
'27:05.222',-0.385,-0.065
'27:05.225',-0.375,-0.060
'27:05.228',-0.370,-0.055
'27:05.231',-0.375,-0.055
'27:05.233',-0.395,-0.050
'27:05.236',-0.405,-0.060
'27:05.239',-0.410,-0.065
'27:05.242',-0.410,-0.045
'27:05.244',-0.390,-0.045
'27:05.247',-0.400,-0.050
'27:05.250',-0.400,-0.055
'27:05.253',-0.410,-0.060
'27:05.256',-0.420,-0.065
'27:05.258',-0.420,-0.070
'27:05.261',-0.400,-0.070
'27:05.264',-0.395,-0.095
'27:05.267',-0.410,-0.110
'27:05.269',-0.420,-0.125
'27:05.272',-0.420,-0.125
'27:05.275',-0.405,-0.110
'27:05.278',-0.400,-0.105
'27:05.281',-0.405,-0.110
'27:05.283',-0.410,-0.115
'27:05.286',-0.420,-0.120
'27:05.289',-0.425,-0.120
'27:05.292',-0.415,-0.100
'27:05.294',-0.400,-0.100
'27:05.297',-0.410,-0.110
'27:05.300',-0.410,-0.110
'27:05.303',-0.415,-0.125
'27:05.306',-0.420,-0.110
'27:05.308',-0.415,-0.090
'27:05.311',-0.395,-0.095
'27:05.314',-0.400,-0.090
'27:05.317',-0.410,-0.120
'27:05.319',-0.415,-0.115
'27:05.322',-0.415,-0.110
'27:05.325',-0.405,-0.100
'27:05.328',-0.395,-0.095
'27:05.331',-0.385,-0.100
'27:05.333',-0.395,-0.100
'27:05.336',-0.410,-0.110
'27:05.339',-0.430,-0.105
'27:05.342',-0.415,-0.105
'27:05.344',-0.395,-0.100
'27:05.347',-0.395,-0.105
'27:05.350',-0.405,-0.105
'27:05.353',-0.405,-0.125
'27:05.356',-0.415,-0.105
'27:05.358',-0.405,-0.100
'27:05.361',-0.395,-0.090
'27:05.364',-0.390,-0.095
'27:05.367',-0.405,-0.105
'27:05.369',-0.405,-0.105
'27:05.372',-0.400,-0.090
'27:05.375',-0.395,-0.070
'27:05.378',-0.375,-0.060
'27:05.381',-0.380,-0.060
'27:05.383',-0.380,-0.065
'27:05.386',-0.380,-0.065
'27:05.389',-0.390,-0.060
'27:05.392',-0.375,-0.050
'27:05.394',-0.355,-0.055
'27:05.397',-0.355,-0.055
'27:05.400',-0.360,-0.070
'27:05.403',-0.350,-0.065
'27:05.406',-0.345,-0.050
'27:05.408',-0.335,-0.040
'27:05.411',-0.325,-0.040
'27:05.414',-0.320,-0.055
'27:05.417',-0.310,-0.065
'27:05.419',-0.310,-0.085
'27:05.422',-0.300,-0.090
'27:05.425',-0.290,-0.100
'27:05.428',-0.270,-0.090
'27:05.431',-0.260,-0.110
'27:05.433',-0.255,-0.095
'27:05.436',-0.260,-0.105
'27:05.439',-0.235,-0.105
'27:05.442',-0.220,-0.090
'27:05.444',-0.200,-0.095
'27:05.447',-0.195,-0.105
'27:05.450',-0.195,-0.110
'27:05.453',-0.190,-0.120
'27:05.456',-0.180,-0.110
'27:05.458',-0.150,-0.100
'27:05.461',-0.135,-0.095
'27:05.464',-0.125,-0.100
'27:05.467',-0.125,-0.115
'27:05.469',-0.130,-0.125
'27:05.472',-0.115,-0.115
'27:05.475',-0.095,-0.095
'27:05.478',-0.090,-0.100
'27:05.481',-0.085,-0.105
'27:05.483',-0.090,-0.110
'27:05.486',-0.085,-0.115
'27:05.489',-0.080,-0.120
'27:05.492',-0.075,-0.115
'27:05.494',-0.060,-0.095
'27:05.497',-0.060,-0.095
'27:05.500',-0.070,-0.120
'27:05.503',-0.085,-0.125
'27:05.506',-0.085,-0.115
'27:05.508',-0.090,-0.110
'27:05.511',-0.090,-0.105
'27:05.514',-0.100,-0.105
'27:05.517',-0.100,-0.115
'27:05.519',-0.140,-0.120
'27:05.522',-0.155,-0.110
'27:05.525',-0.175,-0.105
'27:05.528',-0.160,-0.085
'27:05.531',-0.175,-0.095
'27:05.533',-0.200,-0.090
'27:05.536',-0.230,-0.090
'27:05.539',-0.235,-0.075
'27:05.542',-0.240,-0.070
'27:05.544',-0.245,-0.055
'27:05.547',-0.255,-0.050
'27:05.550',-0.275,-0.060
'27:05.553',-0.290,-0.065
'27:05.556',-0.295,-0.060
'27:05.558',-0.295,-0.055
'27:05.561',-0.290,-0.055
'27:05.564',-0.305,-0.045
'27:05.567',-0.305,-0.060
'27:05.569',-0.320,-0.065
'27:05.572',-0.320,-0.060
'27:05.575',-0.330,-0.055
'27:05.578',-0.315,-0.060
'27:05.581',-0.330,-0.100
'27:05.583',-0.335,-0.110
'27:05.586',-0.340,-0.110
'27:05.589',-0.340,-0.105
'27:05.592',-0.340,-0.090
'27:05.594',-0.320,-0.100
'27:05.597',-0.330,-0.100
'27:05.600',-0.335,-0.120
'27:05.603',-0.350,-0.115
'27:05.606',-0.355,-0.110
'27:05.608',-0.360,-0.100
'27:05.611',-0.335,-0.095
'27:05.614',-0.340,-0.090
'27:05.617',-0.350,-0.110
'27:05.619',-0.360,-0.115
'27:05.622',-0.360,-0.120
'27:05.625',-0.350,-0.090
'27:05.628',-0.340,-0.095
'27:05.631',-0.350,-0.090
'27:05.633',-0.350,-0.105
'27:05.636',-0.360,-0.105
'27:05.639',-0.365,-0.095
'27:05.642',-0.350,-0.090
'27:05.644',-0.340,-0.090
'27:05.647',-0.345,-0.090
'27:05.650',-0.350,-0.085
'27:05.653',-0.355,-0.105
'27:05.656',-0.365,-0.095
'27:05.658',-0.350,-0.095
'27:05.661',-0.345,-0.090
'27:05.664',-0.350,-0.085
'27:05.667',-0.345,-0.100
'27:05.669',-0.360,-0.100
'27:05.672',-0.355,-0.095
'27:05.675',-0.345,-0.075
'27:05.678',-0.330,-0.070
'27:05.681',-0.325,-0.070
'27:05.683',-0.330,-0.065
'27:05.686',-0.345,-0.060
'27:05.689',-0.340,-0.065
'27:05.692',-0.340,-0.050
'27:05.694',-0.325,-0.040
'27:05.697',-0.330,-0.040
'27:05.700',-0.340,-0.045
