'Elapsed time','MLII','V1'
'9:25.447',-0.260,-0.130
'9:25.450',-0.265,-0.140
'9:25.453',-0.260,-0.150
'9:25.456',-0.270,-0.145
'9:25.458',-0.260,-0.145
'9:25.461',-0.260,-0.135
'9:25.464',-0.245,-0.135
'9:25.467',-0.255,-0.135
'9:25.469',-0.265,-0.155
'9:25.472',-0.270,-0.160
'9:25.475',-0.270,-0.145
'9:25.478',-0.265,-0.140
'9:25.481',-0.270,-0.130
'9:25.483',-0.275,-0.135
'9:25.486',-0.265,-0.155
'9:25.489',-0.275,-0.155
'9:25.492',-0.260,-0.140
'9:25.494',-0.245,-0.135
'9:25.497',-0.240,-0.135
'9:25.500',-0.230,-0.135
'9:25.503',-0.215,-0.140
'9:25.506',-0.230,-0.145
'9:25.508',-0.220,-0.115
'9:25.511',-0.210,-0.115
'9:25.514',-0.215,-0.110
'9:25.517',-0.225,-0.115
'9:25.519',-0.225,-0.120
'9:25.522',-0.225,-0.130
'9:25.525',-0.225,-0.130
'9:25.528',-0.205,-0.115
'9:25.531',-0.175,-0.130
'9:25.533',-0.170,-0.130
'9:25.536',-0.135,-0.130
'9:25.539',-0.135,-0.140
'9:25.542',-0.125,-0.125
'9:25.544',-0.125,-0.120
'9:25.547',-0.145,-0.125
'9:25.550',-0.150,-0.135
'9:25.553',-0.145,-0.150
'9:25.556',-0.155,-0.165
'9:25.558',-0.165,-0.150
'9:25.561',-0.160,-0.150
'9:25.564',-0.160,-0.150
'9:25.567',-0.180,-0.160
'9:25.569',-0.190,-0.165
'9:25.572',-0.210,-0.175
'9:25.575',-0.210,-0.165
'9:25.578',-0.210,-0.155
'9:25.581',-0.195,-0.160
'9:25.583',-0.225,-0.160
'9:25.586',-0.250,-0.165
'9:25.589',-0.270,-0.175
'9:25.592',-0.280,-0.155
'9:25.594',-0.295,-0.145
'9:25.597',-0.310,-0.150
'9:25.600',-0.325,-0.165
'9:25.603',-0.330,-0.170
'9:25.606',-0.340,-0.175
'9:25.608',-0.330,-0.160
'9:25.611',-0.315,-0.150
'9:25.614',-0.315,-0.150
'9:25.617',-0.315,-0.160
'9:25.619',-0.320,-0.155
'9:25.622',-0.335,-0.175
'9:25.625',-0.335,-0.155
'9:25.628',-0.320,-0.150
'9:25.631',-0.320,-0.150
'9:25.633',-0.320,-0.155
'9:25.636',-0.320,-0.175
'9:25.639',-0.345,-0.170
'9:25.642',-0.330,-0.160
'9:25.644',-0.325,-0.140
'9:25.647',-0.315,-0.150
'9:25.650',-0.325,-0.140
'9:25.653',-0.340,-0.155
'9:25.656',-0.360,-0.160
'9:25.658',-0.400,-0.130
'9:25.661',-0.425,-0.130
'9:25.664',-0.430,-0.120
'9:25.667',-0.415,-0.125
'9:25.669',-0.345,-0.145
'9:25.672',-0.180,-0.135
'9:25.675',0.065,-0.140
'9:25.678',0.370,-0.125
'9:25.681',0.730,-0.120
'9:25.683',1.095,-0.165
'9:25.686',1.275,-0.200
'9:25.689',1.220,-0.225
'9:25.692',0.965,-0.255
'9:25.694',0.635,-0.245
'9:25.697',0.375,-0.215
'9:25.700',0.230,-0.180
'9:25.703',0.185,-0.155
'9:25.706',0.150,-0.135
'9:25.708',0.055,-0.130
'9:25.711',-0.015,-0.125
'9:25.714',-0.075,-0.130
'9:25.717',-0.115,-0.145
'9:25.719',-0.180,-0.160
'9:25.722',-0.255,-0.160
'9:25.725',-0.295,-0.150
'9:25.728',-0.305,-0.140
'9:25.731',-0.325,-0.145
'9:25.733',-0.340,-0.155
'9:25.736',-0.355,-0.160
'9:25.739',-0.360,-0.175
'9:25.742',-0.370,-0.150
'9:25.744',-0.350,-0.145
'9:25.747',-0.355,-0.150
'9:25.750',-0.355,-0.150
'9:25.753',-0.370,-0.160
'9:25.756',-0.385,-0.160
'9:25.758',-0.375,-0.150
'9:25.761',-0.370,-0.150
'9:25.764',-0.370,-0.140
'9:25.767',-0.360,-0.150
'9:25.769',-0.375,-0.160
'9:25.772',-0.380,-0.170
'9:25.775',-0.375,-0.155
'9:25.778',-0.365,-0.140
'9:25.781',-0.370,-0.150
'9:25.783',-0.355,-0.155
'9:25.786',-0.365,-0.160
'9:25.789',-0.370,-0.160
'9:25.792',-0.370,-0.150
'9:25.794',-0.360,-0.150
'9:25.797',-0.350,-0.150
'9:25.800',-0.350,-0.155
'9:25.803',-0.365,-0.155
'9:25.806',-0.380,-0.150
'9:25.808',-0.370,-0.140
'9:25.811',-0.360,-0.135
'9:25.814',-0.355,-0.130
'9:25.817',-0.350,-0.130
'9:25.819',-0.350,-0.160
'9:25.822',-0.365,-0.150
'9:25.825',-0.355,-0.145
'9:25.828',-0.355,-0.145
'9:25.831',-0.345,-0.130
'9:25.833',-0.350,-0.150
'9:25.836',-0.355,-0.150
'9:25.839',-0.375,-0.165
'9:25.842',-0.370,-0.160
'9:25.844',-0.355,-0.150
'9:25.847',-0.350,-0.160
'9:25.850',-0.355,-0.170
'9:25.853',-0.350,-0.170
'9:25.856',-0.360,-0.180
'9:25.858',-0.360,-0.170
'9:25.861',-0.350,-0.160
'9:25.864',-0.330,-0.155
'9:25.867',-0.350,-0.165
'9:25.869',-0.355,-0.175
'9:25.872',-0.360,-0.180
'9:25.875',-0.350,-0.170
'9:25.878',-0.340,-0.160
'9:25.881',-0.325,-0.165
'9:25.883',-0.320,-0.165
'9:25.886',-0.330,-0.170
'9:25.889',-0.335,-0.180
'9:25.892',-0.320,-0.165
'9:25.894',-0.310,-0.155
'9:25.897',-0.310,-0.160
'9:25.900',-0.310,-0.150
'9:25.903',-0.295,-0.170
'9:25.906',-0.310,-0.175
'9:25.908',-0.300,-0.160
'9:25.911',-0.290,-0.150
'9:25.914',-0.280,-0.150
'9:25.917',-0.270,-0.155
'9:25.919',-0.265,-0.175
'9:25.922',-0.275,-0.170
'9:25.925',-0.265,-0.160
'9:25.928',-0.240,-0.155
'9:25.931',-0.225,-0.145
'9:25.933',-0.220,-0.165
'9:25.936',-0.220,-0.165
'9:25.939',-0.225,-0.165
'9:25.942',-0.200,-0.155
'9:25.944',-0.175,-0.135
'9:25.947',-0.160,-0.150
'9:25.950',-0.155,-0.155
'9:25.953',-0.140,-0.155
'9:25.956',-0.145,-0.155
'9:25.958',-0.115,-0.140
'9:25.961',-0.110,-0.140
'9:25.964',-0.090,-0.135
'9:25.967',-0.080,-0.155
'9:25.969',-0.070,-0.145
'9:25.972',-0.065,-0.160
'9:25.975',-0.055,-0.160
'9:25.978',-0.040,-0.165
'9:25.981',-0.020,-0.160
'9:25.983',-0.020,-0.165
'9:25.986',-0.015,-0.160
'9:25.989',-0.025,-0.180
'9:25.992',-0.025,-0.185
'9:25.994',-0.005,-0.185
'9:25.997',0.010,-0.185
'9:26.000',-0.005,-0.185
'9:26.003',-0.025,-0.195
'9:26.006',-0.025,-0.210
'9:26.008',-0.025,-0.195
'9:26.011',-0.025,-0.185
'9:26.014',-0.035,-0.180
'9:26.017',-0.040,-0.195
'9:26.019',-0.065,-0.185
'9:26.022',-0.085,-0.205
'9:26.025',-0.090,-0.185
'9:26.028',-0.095,-0.175
'9:26.031',-0.100,-0.175
'9:26.033',-0.115,-0.185
'9:26.036',-0.135,-0.180
'9:26.039',-0.150,-0.185
'9:26.042',-0.160,-0.170
'9:26.044',-0.165,-0.155
'9:26.047',-0.155,-0.160
'9:26.050',-0.160,-0.165
'9:26.053',-0.185,-0.165
'9:26.056',-0.195,-0.165
'9:26.058',-0.205,-0.155
'9:26.061',-0.215,-0.170
'9:26.064',-0.200,-0.155
'9:26.067',-0.200,-0.155
'9:26.069',-0.205,-0.165
'9:26.072',-0.220,-0.165
'9:26.075',-0.225,-0.155
'9:26.078',-0.215,-0.150
'9:26.081',-0.220,-0.150
'9:26.083',-0.230,-0.160
'9:26.086',-0.225,-0.165
'9:26.089',-0.235,-0.165
'9:26.092',-0.230,-0.150
'9:26.094',-0.225,-0.145
'9:26.097',-0.230,-0.145
'9:26.100',-0.225,-0.145
'9:26.103',-0.230,-0.155
'9:26.106',-0.245,-0.155
'9:26.108',-0.240,-0.160
'9:26.111',-0.250,-0.155
'9:26.114',-0.240,-0.145
'9:26.117',-0.240,-0.145
'9:26.119',-0.245,-0.155
'9:26.122',-0.255,-0.155
'9:26.125',-0.250,-0.160
'9:26.128',-0.240,-0.145
'9:26.131',-0.240,-0.140
'9:26.133',-0.240,-0.155
'9:26.136',-0.245,-0.150
'9:26.139',-0.255,-0.160
'9:26.142',-0.260,-0.145
'9:26.144',-0.250,-0.145
'9:26.147',-0.235,-0.155
'9:26.150',-0.245,-0.145
'9:26.153',-0.250,-0.170
'9:26.156',-0.265,-0.175
'9:26.158',-0.245,-0.155
'9:26.161',-0.245,-0.150
'9:26.164',-0.240,-0.175
'9:26.167',-0.245,-0.170
'9:26.169',-0.235,-0.175
'9:26.172',-0.255,-0.190
'9:26.175',-0.245,-0.175
'9:26.178',-0.245,-0.155
'9:26.181',-0.225,-0.170
'9:26.183',-0.225,-0.165
'9:26.186',-0.250,-0.170
'9:26.189',-0.240,-0.180
'9:26.192',-0.235,-0.175
'9:26.194',-0.225,-0.160
'9:26.197',-0.210,-0.155
'9:26.200',-0.220,-0.150
'9:26.203',-0.225,-0.165
'9:26.206',-0.220,-0.165
'9:26.208',-0.220,-0.170
'9:26.211',-0.210,-0.150
'9:26.214',-0.195,-0.145
'9:26.217',-0.205,-0.160
'9:26.219',-0.225,-0.170
'9:26.222',-0.220,-0.155
'9:26.225',-0.210,-0.165
'9:26.228',-0.200,-0.145
'9:26.231',-0.190,-0.150
'9:26.233',-0.210,-0.145
'9:26.236',-0.200,-0.160
'9:26.239',-0.220,-0.175
'9:26.242',-0.210,-0.165
'9:26.244',-0.215,-0.150
'9:26.247',-0.205,-0.145
'9:26.250',-0.200,-0.140
'9:26.253',-0.200,-0.150
'9:26.256',-0.210,-0.155
'9:26.258',-0.210,-0.145
'9:26.261',-0.200,-0.135
'9:26.264',-0.195,-0.140
'9:26.267',-0.190,-0.155
'9:26.269',-0.200,-0.165
'9:26.272',-0.200,-0.160
'9:26.275',-0.210,-0.145
'9:26.278',-0.200,-0.140
'9:26.281',-0.190,-0.135
'9:26.283',-0.195,-0.150
'9:26.286',-0.195,-0.155
'9:26.289',-0.200,-0.155
'9:26.292',-0.200,-0.140
'9:26.294',-0.195,-0.140
'9:26.297',-0.195,-0.135
'9:26.300',-0.190,-0.155
'9:26.303',-0.200,-0.155
'9:26.306',-0.200,-0.175
'9:26.308',-0.190,-0.170
'9:26.311',-0.195,-0.160
'9:26.314',-0.185,-0.150
'9:26.317',-0.190,-0.150
'9:26.319',-0.200,-0.165
'9:26.322',-0.205,-0.170
'9:26.325',-0.220,-0.170
'9:26.328',-0.190,-0.150
'9:26.331',-0.175,-0.150
'9:26.333',-0.180,-0.160
'9:26.336',-0.190,-0.170
'9:26.339',-0.210,-0.165
'9:26.342',-0.205,-0.165
'9:26.344',-0.195,-0.145
'9:26.347',-0.180,-0.145
'9:26.350',-0.190,-0.145
'9:26.353',-0.195,-0.155
'9:26.356',-0.205,-0.170
'9:26.358',-0.200,-0.145
'9:26.361',-0.195,-0.145
'9:26.364',-0.185,-0.150
'9:26.367',-0.200,-0.150
'9:26.369',-0.205,-0.160
'9:26.372',-0.205,-0.165
'9:26.375',-0.205,-0.150
'9:26.378',-0.190,-0.140
'9:26.381',-0.180,-0.145
'9:26.383',-0.180,-0.145
'9:26.386',-0.200,-0.160
'9:26.389',-0.200,-0.165
'9:26.392',-0.195,-0.155
'9:26.394',-0.195,-0.140
'9:26.397',-0.190,-0.135
'9:26.400',-0.190,-0.150
'9:26.403',-0.200,-0.165
'9:26.406',-0.210,-0.155
'9:26.408',-0.195,-0.140
'9:26.411',-0.190,-0.135
'9:26.414',-0.190,-0.125
'9:26.417',-0.190,-0.135
'9:26.419',-0.195,-0.145
'9:26.422',-0.205,-0.145
'9:26.425',-0.195,-0.130
'9:26.428',-0.200,-0.125
'9:26.431',-0.200,-0.130
'9:26.433',-0.190,-0.135
'9:26.436',-0.220,-0.140
'9:26.439',-0.205,-0.145
'9:26.442',-0.200,-0.130
'9:26.444',-0.190,-0.140
'9:26.447',-0.170,-0.130
'9:26.450',-0.170,-0.150
'9:26.453',-0.185,-0.150
'9:26.456',-0.190,-0.150
'9:26.458',-0.170,-0.145
'9:26.461',-0.155,-0.145
'9:26.464',-0.150,-0.140
'9:26.467',-0.150,-0.145
'9:26.469',-0.155,-0.155
'9:26.472',-0.160,-0.160
'9:26.475',-0.170,-0.160
'9:26.478',-0.160,-0.140
'9:26.481',-0.150,-0.140
'9:26.483',-0.135,-0.150
'9:26.486',-0.130,-0.155
'9:26.489',-0.130,-0.160
'9:26.492',-0.115,-0.155
'9:26.494',-0.080,-0.145
'9:26.497',-0.055,-0.135
'9:26.500',-0.055,-0.155
'9:26.503',-0.080,-0.160
'9:26.506',-0.090,-0.160
'9:26.508',-0.100,-0.160
'9:26.511',-0.100,-0.145
'9:26.514',-0.090,-0.145
'9:26.517',-0.095,-0.155
'9:26.519',-0.110,-0.175
'9:26.522',-0.125,-0.180
'9:26.525',-0.130,-0.160
'9:26.528',-0.130,-0.155
'9:26.531',-0.135,-0.150
'9:26.533',-0.130,-0.160
'9:26.536',-0.140,-0.165
'9:26.539',-0.155,-0.160
'9:26.542',-0.155,-0.170
'9:26.544',-0.170,-0.150
'9:26.547',-0.175,-0.150
'9:26.550',-0.190,-0.160
'9:26.553',-0.205,-0.175
'9:26.556',-0.225,-0.180
'9:26.558',-0.225,-0.150
'9:26.561',-0.210,-0.145
'9:26.564',-0.235,-0.145
'9:26.567',-0.225,-0.135
'9:26.569',-0.240,-0.155
'9:26.572',-0.250,-0.150
'9:26.575',-0.250,-0.150
'9:26.578',-0.240,-0.145
'9:26.581',-0.245,-0.140
'9:26.583',-0.245,-0.145
'9:26.586',-0.260,-0.155
'9:26.589',-0.270,-0.160
'9:26.592',-0.250,-0.155
'9:26.594',-0.245,-0.135
'9:26.597',-0.245,-0.145
'9:26.600',-0.250,-0.140
'9:26.603',-0.250,-0.160
'9:26.606',-0.260,-0.170
'9:26.608',-0.270,-0.165
'9:26.611',-0.260,-0.155
'9:26.614',-0.250,-0.155
'9:26.617',-0.245,-0.155
'9:26.619',-0.270,-0.175
'9:26.622',-0.305,-0.180
'9:26.625',-0.340,-0.170
'9:26.628',-0.355,-0.160
'9:26.631',-0.365,-0.165
'9:26.633',-0.360,-0.170
'9:26.636',-0.315,-0.165
'9:26.639',-0.185,-0.175
'9:26.642',-0.005,-0.180
'9:26.644',0.225,-0.155
'9:26.647',0.505,-0.170
'9:26.650',0.815,-0.190
'9:26.653',1.100,-0.215
'9:26.656',1.235,-0.250
'9:26.658',1.235,-0.280
'9:26.661',1.045,-0.275
'9:26.664',0.790,-0.285
'9:26.667',0.560,-0.275
'9:26.669',0.390,-0.250
'9:26.672',0.280,-0.200
'9:26.675',0.200,-0.165
'9:26.678',0.155,-0.130
'9:26.681',0.060,-0.135
'9:26.683',-0.025,-0.130
'9:26.686',-0.090,-0.150
'9:26.689',-0.120,-0.155
'9:26.692',-0.155,-0.150
'9:26.694',-0.200,-0.140
'9:26.697',-0.225,-0.145
'9:26.700',-0.260,-0.165
'9:26.703',-0.285,-0.170
'9:26.706',-0.310,-0.165
'9:26.708',-0.320,-0.165
'9:26.711',-0.310,-0.165
'9:26.714',-0.315,-0.150
'9:26.717',-0.310,-0.155
'9:26.719',-0.315,-0.155
'9:26.722',-0.325,-0.175
'9:26.725',-0.320,-0.165
'9:26.728',-0.330,-0.150
'9:26.731',-0.330,-0.145
'9:26.733',-0.320,-0.155
'9:26.736',-0.335,-0.155
'9:26.739',-0.345,-0.170
'9:26.742',-0.355,-0.165
'9:26.744',-0.345,-0.145
'9:26.747',-0.330,-0.150
'9:26.750',-0.320,-0.155
'9:26.753',-0.330,-0.165
'9:26.756',-0.345,-0.170
'9:26.758',-0.350,-0.165
'9:26.761',-0.345,-0.140
'9:26.764',-0.335,-0.155
'9:26.767',-0.340,-0.160
'9:26.769',-0.340,-0.165
'9:26.772',-0.345,-0.175
'9:26.775',-0.360,-0.180
'9:26.778',-0.345,-0.155
'9:26.781',-0.355,-0.160
'9:26.783',-0.345,-0.160
'9:26.786',-0.350,-0.175
'9:26.789',-0.365,-0.175
'9:26.792',-0.375,-0.165
'9:26.794',-0.360,-0.165
'9:26.797',-0.350,-0.170
'9:26.800',-0.340,-0.155
'9:26.803',-0.350,-0.165
'9:26.806',-0.350,-0.175
'9:26.808',-0.350,-0.165
'9:26.811',-0.340,-0.150
'9:26.814',-0.330,-0.155
'9:26.817',-0.340,-0.170
'9:26.819',-0.365,-0.180
'9:26.822',-0.370,-0.160
'9:26.825',-0.360,-0.155
'9:26.828',-0.340,-0.150
'9:26.831',-0.335,-0.155
'9:26.833',-0.350,-0.155
'9:26.836',-0.350,-0.165
'9:26.839',-0.355,-0.165
'9:26.842',-0.350,-0.165
'9:26.844',-0.340,-0.145
'9:26.847',-0.340,-0.155
'9:26.850',-0.335,-0.160
'9:26.853',-0.335,-0.170
'9:26.856',-0.360,-0.170
'9:26.858',-0.350,-0.165
'9:26.861',-0.330,-0.160
'9:26.864',-0.320,-0.165
'9:26.867',-0.320,-0.160
'9:26.869',-0.340,-0.180
'9:26.872',-0.340,-0.175
'9:26.875',-0.335,-0.170
'9:26.878',-0.315,-0.160
'9:26.881',-0.320,-0.155
'9:26.883',-0.305,-0.160
'9:26.886',-0.305,-0.155
'9:26.889',-0.305,-0.165
'9:26.892',-0.300,-0.150
'9:26.894',-0.290,-0.140
'9:26.897',-0.275,-0.145
'9:26.900',-0.285,-0.150
'9:26.903',-0.270,-0.155
'9:26.906',-0.280,-0.165
'9:26.908',-0.275,-0.155
'9:26.911',-0.265,-0.140
'9:26.914',-0.245,-0.150
'9:26.917',-0.230,-0.155
'9:26.919',-0.205,-0.160
'9:26.922',-0.210,-0.160
'9:26.925',-0.190,-0.160
'9:26.928',-0.190,-0.150
'9:26.931',-0.170,-0.160
'9:26.933',-0.160,-0.165
'9:26.936',-0.165,-0.180
'9:26.939',-0.155,-0.185
'9:26.942',-0.140,-0.185
'9:26.944',-0.125,-0.160
'9:26.947',-0.105,-0.165
'9:26.950',-0.105,-0.170
'9:26.953',-0.100,-0.180
'9:26.956',-0.095,-0.175
'9:26.958',-0.080,-0.160
'9:26.961',-0.060,-0.160
'9:26.964',-0.055,-0.165
'9:26.967',-0.065,-0.165
'9:26.969',-0.055,-0.180
'9:26.972',-0.060,-0.180
'9:26.975',-0.045,-0.175
'9:26.978',-0.025,-0.170
'9:26.981',-0.030,-0.165
'9:26.983',-0.030,-0.170
'9:26.986',-0.025,-0.180
'9:26.989',-0.015,-0.170
'9:26.992',-0.020,-0.170
'9:26.994',-0.030,-0.160
'9:26.997',-0.025,-0.165
'9:27.000',-0.045,-0.170
'9:27.003',-0.040,-0.175
'9:27.006',-0.065,-0.185
'9:27.008',-0.075,-0.175
'9:27.011',-0.075,-0.170
'9:27.014',-0.075,-0.155
'9:27.017',-0.085,-0.170
'9:27.019',-0.105,-0.170
'9:27.022',-0.130,-0.165
'9:27.025',-0.155,-0.160
'9:27.028',-0.145,-0.150
'9:27.031',-0.155,-0.150
'9:27.033',-0.165,-0.145
'9:27.036',-0.165,-0.155
'9:27.039',-0.180,-0.165
'9:27.042',-0.180,-0.150
'9:27.044',-0.185,-0.135
'9:27.047',-0.180,-0.135
'9:27.050',-0.210,-0.130
'9:27.053',-0.220,-0.145
'9:27.056',-0.235,-0.140
'9:27.058',-0.235,-0.140
'9:27.061',-0.210,-0.130
'9:27.064',-0.205,-0.125
'9:27.067',-0.225,-0.135
'9:27.069',-0.235,-0.135
'9:27.072',-0.250,-0.135
'9:27.075',-0.250,-0.140
'9:27.078',-0.240,-0.135
'9:27.081',-0.225,-0.120
'9:27.083',-0.220,-0.145
'9:27.086',-0.245,-0.140
'9:27.089',-0.260,-0.160
'9:27.092',-0.255,-0.150
'9:27.094',-0.255,-0.135
'9:27.097',-0.245,-0.145
'9:27.100',-0.250,-0.160
'9:27.103',-0.245,-0.160
'9:27.106',-0.250,-0.160
'9:27.108',-0.265,-0.150
'9:27.111',-0.255,-0.145
'9:27.114',-0.245,-0.140
'9:27.117',-0.245,-0.150
'9:27.119',-0.260,-0.155
'9:27.122',-0.270,-0.155
'9:27.125',-0.255,-0.150
'9:27.128',-0.250,-0.135
'9:27.131',-0.240,-0.135
'9:27.133',-0.245,-0.145
'9:27.136',-0.235,-0.155
'9:27.139',-0.245,-0.155
'9:27.142',-0.240,-0.145
'9:27.144',-0.235,-0.135
'9:27.147',-0.235,-0.130
'9:27.150',-0.235,-0.135
'9:27.153',-0.250,-0.150
'9:27.156',-0.250,-0.155
'9:27.158',-0.240,-0.135
'9:27.161',-0.225,-0.135
'9:27.164',-0.215,-0.140
'9:27.167',-0.225,-0.140
'9:27.169',-0.230,-0.135
'9:27.172',-0.235,-0.150
'9:27.175',-0.240,-0.145
'9:27.178',-0.225,-0.135
'9:27.181',-0.215,-0.135
'9:27.183',-0.230,-0.135
'9:27.186',-0.225,-0.145
'9:27.189',-0.235,-0.155
'9:27.192',-0.245,-0.145
'9:27.194',-0.225,-0.130
'9:27.197',-0.215,-0.125
'9:27.200',-0.220,-0.130
'9:27.203',-0.215,-0.145
'9:27.206',-0.225,-0.150
'9:27.208',-0.225,-0.135
'9:27.211',-0.195,-0.125
'9:27.214',-0.195,-0.130
'9:27.217',-0.200,-0.125
'9:27.219',-0.215,-0.135
'9:27.222',-0.230,-0.130
'9:27.225',-0.230,-0.140
'9:27.228',-0.235,-0.120
'9:27.231',-0.210,-0.125
'9:27.233',-0.210,-0.135
'9:27.236',-0.210,-0.135
'9:27.239',-0.205,-0.135
'9:27.242',-0.205,-0.125
'9:27.244',-0.215,-0.120
'9:27.247',-0.230,-0.115
'9:27.250',-0.225,-0.130
'9:27.253',-0.235,-0.160
'9:27.256',-0.220,-0.155
'9:27.258',-0.210,-0.150
'9:27.261',-0.210,-0.150
'9:27.264',-0.200,-0.145
'9:27.267',-0.195,-0.150
'9:27.269',-0.210,-0.165
'9:27.272',-0.220,-0.160
'9:27.275',-0.230,-0.155
'9:27.278',-0.225,-0.150
'9:27.281',-0.210,-0.145
'9:27.283',-0.190,-0.145
'9:27.286',-0.195,-0.150
'9:27.289',-0.215,-0.160
'9:27.292',-0.220,-0.150
'9:27.294',-0.215,-0.155
'9:27.297',-0.210,-0.150
'9:27.300',-0.205,-0.150
'9:27.303',-0.220,-0.150
'9:27.306',-0.220,-0.160
'9:27.308',-0.210,-0.155
'9:27.311',-0.210,-0.130
'9:27.314',-0.195,-0.145
'9:27.317',-0.210,-0.135
'9:27.319',-0.215,-0.155
'9:27.322',-0.225,-0.155
'9:27.325',-0.210,-0.145
'9:27.328',-0.200,-0.135
'9:27.331',-0.200,-0.145
'9:27.333',-0.215,-0.130
'9:27.336',-0.215,-0.150
'9:27.339',-0.225,-0.160
'9:27.342',-0.235,-0.150
'9:27.344',-0.225,-0.145
'9:27.347',-0.210,-0.130
'9:27.350',-0.200,-0.140
'9:27.353',-0.195,-0.150
'9:27.356',-0.210,-0.150
'9:27.358',-0.210,-0.125
'9:27.361',-0.215,-0.125
'9:27.364',-0.200,-0.115
'9:27.367',-0.200,-0.125
'9:27.369',-0.195,-0.140
'9:27.372',-0.215,-0.140
'9:27.375',-0.205,-0.130
'9:27.378',-0.195,-0.120
'9:27.381',-0.185,-0.120
'9:27.383',-0.220,-0.120
'9:27.386',-0.225,-0.135
'9:27.389',-0.225,-0.135
'9:27.392',-0.210,-0.140
'9:27.394',-0.200,-0.135
'9:27.397',-0.195,-0.135
'9:27.400',-0.200,-0.135
'9:27.403',-0.200,-0.140
'9:27.406',-0.215,-0.145
'9:27.408',-0.210,-0.135
'9:27.411',-0.210,-0.145
'9:27.414',-0.200,-0.145
'9:27.417',-0.190,-0.150
'9:27.419',-0.180,-0.155
'9:27.422',-0.190,-0.160
'9:27.425',-0.180,-0.145
'9:27.428',-0.170,-0.140
'9:27.431',-0.145,-0.140
'9:27.433',-0.145,-0.145
'9:27.436',-0.160,-0.150
'9:27.439',-0.170,-0.150
'9:27.442',-0.170,-0.145
'9:27.444',-0.165,-0.145
'9:27.447',-0.155,-0.140
'9:27.450',-0.140,-0.135
'9:27.453',-0.125,-0.145
'9:27.456',-0.110,-0.145
'9:27.458',-0.080,-0.160
'9:27.461',-0.060,-0.145
'9:27.464',-0.015,-0.135
'9:27.467',-0.025,-0.125
'9:27.469',-0.040,-0.140
'9:27.472',-0.070,-0.145
'9:27.475',-0.095,-0.145
'9:27.478',-0.090,-0.130
'9:27.481',-0.070,-0.140
'9:27.483',-0.075,-0.150
'9:27.486',-0.100,-0.150
'9:27.489',-0.125,-0.155
'9:27.492',-0.115,-0.150
'9:27.494',-0.110,-0.150
'9:27.497',-0.100,-0.145
'9:27.500',-0.115,-0.150
'9:27.503',-0.135,-0.160
'9:27.506',-0.145,-0.155
'9:27.508',-0.140,-0.155
'9:27.511',-0.145,-0.135
'9:27.514',-0.150,-0.135
'9:27.517',-0.175,-0.135
'9:27.519',-0.185,-0.145
'9:27.522',-0.225,-0.145
'9:27.525',-0.235,-0.135
'9:27.528',-0.225,-0.130
'9:27.531',-0.215,-0.130
'9:27.533',-0.210,-0.135
'9:27.536',-0.210,-0.145
'9:27.539',-0.215,-0.140
'9:27.542',-0.225,-0.135
'9:27.544',-0.200,-0.125
'9:27.547',-0.210,-0.130
'9:27.550',-0.230,-0.130
'9:27.553',-0.250,-0.135
'9:27.556',-0.240,-0.155
'9:27.558',-0.245,-0.160
'9:27.561',-0.230,-0.155
'9:27.564',-0.225,-0.150
'9:27.567',-0.220,-0.160
'9:27.569',-0.225,-0.160
'9:27.572',-0.230,-0.160
'9:27.575',-0.245,-0.165
'9:27.578',-0.240,-0.140
'9:27.581',-0.215,-0.140
'9:27.583',-0.225,-0.160
'9:27.586',-0.255,-0.160
'9:27.589',-0.295,-0.160
'9:27.592',-0.330,-0.150
'9:27.594',-0.340,-0.145
'9:27.597',-0.330,-0.140
'9:27.600',-0.260,-0.145
'9:27.603',-0.105,-0.160
'9:27.606',0.100,-0.155
'9:27.608',0.375,-0.140
'9:27.611',0.715,-0.140
'9:27.614',1.075,-0.150
'9:27.617',1.380,-0.170
'9:27.619',1.540,-0.190
'9:27.622',1.490,-0.215
'9:27.625',1.240,-0.230
'9:27.628',0.900,-0.220
'9:27.631',0.605,-0.190
'9:27.633',0.345,-0.170
'9:27.636',0.205,-0.135
'9:27.639',0.150,-0.120
'9:27.642',0.070,-0.105
'9:27.644',-0.030,-0.095
'9:27.647',-0.095,-0.115
'9:27.650',-0.135,-0.130
'9:27.653',-0.155,-0.140
'9:27.656',-0.190,-0.145
'9:27.658',-0.220,-0.150
'9:27.661',-0.220,-0.145
'9:27.664',-0.220,-0.135
'9:27.667',-0.245,-0.130
'9:27.669',-0.280,-0.155
'9:27.672',-0.285,-0.145
'9:27.675',-0.300,-0.135
'9:27.678',-0.290,-0.135
'9:27.681',-0.285,-0.125
'9:27.683',-0.300,-0.135
'9:27.686',-0.305,-0.145
'9:27.689',-0.305,-0.145
'9:27.692',-0.315,-0.145
'9:27.694',-0.315,-0.130
'9:27.697',-0.300,-0.130
'9:27.700',-0.315,-0.120
'9:27.703',-0.315,-0.150
'9:27.706',-0.320,-0.140
'9:27.708',-0.330,-0.145
'9:27.711',-0.325,-0.130
'9:27.714',-0.310,-0.135
'9:27.717',-0.310,-0.125
'9:27.719',-0.320,-0.160
'9:27.722',-0.330,-0.155
'9:27.725',-0.340,-0.155
'9:27.728',-0.345,-0.145
'9:27.731',-0.330,-0.140
'9:27.733',-0.340,-0.150
'9:27.736',-0.345,-0.165
