'Elapsed time','MLII','V1'
'21:10.089',-0.390,0.495
'21:10.092',-0.375,0.485
'21:10.094',-0.375,0.470
'21:10.097',-0.365,0.475
'21:10.100',-0.360,0.465
'21:10.103',-0.330,0.465
'21:10.106',-0.310,0.475
'21:10.108',-0.305,0.460
'21:10.111',-0.285,0.445
'21:10.114',-0.295,0.430
'21:10.117',-0.265,0.440
'21:10.119',-0.250,0.435
'21:10.122',-0.225,0.435
'21:10.125',-0.220,0.420
'21:10.128',-0.210,0.400
'21:10.131',-0.205,0.380
'21:10.133',-0.185,0.390
'21:10.136',-0.170,0.395
'21:10.139',-0.155,0.370
'21:10.142',-0.145,0.370
'21:10.144',-0.135,0.355
'21:10.147',-0.140,0.350
'21:10.150',-0.130,0.350
'21:10.153',-0.110,0.350
'21:10.156',-0.100,0.335
'21:10.158',-0.095,0.335
'21:10.161',-0.090,0.310
'21:10.164',-0.105,0.300
'21:10.167',-0.105,0.290
'21:10.169',-0.100,0.310
'21:10.172',-0.090,0.300
'21:10.175',-0.080,0.295
'21:10.178',-0.095,0.275
'21:10.181',-0.110,0.280
'21:10.183',-0.110,0.270
'21:10.186',-0.110,0.285
'21:10.189',-0.110,0.280
'21:10.192',-0.115,0.260
'21:10.194',-0.130,0.265
'21:10.197',-0.140,0.250
'21:10.200',-0.140,0.260
'21:10.203',-0.135,0.275
'21:10.206',-0.135,0.270
'21:10.208',-0.135,0.275
'21:10.211',-0.150,0.250
'21:10.214',-0.160,0.265
'21:10.217',-0.150,0.270
'21:10.219',-0.130,0.295
'21:10.222',-0.115,0.285
'21:10.225',-0.110,0.290
'21:10.228',-0.140,0.275
'21:10.231',-0.130,0.280
'21:10.233',-0.125,0.300
'21:10.236',-0.125,0.290
'21:10.239',-0.130,0.295
'21:10.242',-0.130,0.290
'21:10.244',-0.150,0.270
'21:10.247',-0.160,0.275
'21:10.250',-0.160,0.265
'21:10.253',-0.135,0.275
'21:10.256',-0.115,0.285
'21:10.258',-0.095,0.275
'21:10.261',-0.090,0.270
'21:10.264',-0.090,0.270
'21:10.267',-0.090,0.280
'21:10.269',-0.095,0.280
'21:10.272',-0.090,0.290
'21:10.275',-0.105,0.280
'21:10.278',-0.115,0.280
'21:10.281',-0.140,0.275
'21:10.283',-0.135,0.300
'21:10.286',-0.130,0.320
'21:10.289',-0.120,0.305
'21:10.292',-0.115,0.295
'21:10.294',-0.125,0.275
'21:10.297',-0.130,0.265
'21:10.300',-0.120,0.275
'21:10.303',-0.105,0.295
'21:10.306',-0.110,0.305
'21:10.308',-0.125,0.290
'21:10.311',-0.145,0.300
'21:10.314',-0.185,0.285
'21:10.317',-0.215,0.300
'21:10.319',-0.230,0.305
'21:10.322',-0.245,0.300
'21:10.325',-0.265,0.295
'21:10.328',-0.285,0.290
'21:10.331',-0.320,0.300
'21:10.333',-0.320,0.315
'21:10.336',-0.335,0.320
'21:10.339',-0.325,0.325
'21:10.342',-0.330,0.315
'21:10.344',-0.340,0.310
'21:10.347',-0.355,0.300
'21:10.350',-0.350,0.305
'21:10.353',-0.355,0.310
'21:10.356',-0.335,0.315
'21:10.358',-0.335,0.330
'21:10.361',-0.340,0.300
'21:10.364',-0.355,0.300
'21:10.367',-0.340,0.305
'21:10.369',-0.335,0.305
'21:10.372',-0.340,0.320
'21:10.375',-0.330,0.310
'21:10.378',-0.340,0.300
'21:10.381',-0.360,0.295
'21:10.383',-0.355,0.305
'21:10.386',-0.335,0.315
'21:10.389',-0.325,0.310
'21:10.392',-0.315,0.310
'21:10.394',-0.330,0.295
'21:10.397',-0.350,0.295
'21:10.400',-0.330,0.295
'21:10.403',-0.335,0.295
'21:10.406',-0.320,0.305
'21:10.408',-0.320,0.300
'21:10.411',-0.320,0.295
'21:10.414',-0.330,0.295
'21:10.417',-0.330,0.295
'21:10.419',-0.315,0.305
'21:10.422',-0.300,0.305
'21:10.425',-0.310,0.310
'21:10.428',-0.305,0.290
'21:10.431',-0.305,0.300
'21:10.433',-0.315,0.290
'21:10.436',-0.315,0.310
'21:10.439',-0.290,0.300
'21:10.442',-0.285,0.300
'21:10.444',-0.300,0.295
'21:10.447',-0.305,0.285
'21:10.450',-0.290,0.295
'21:10.453',-0.275,0.300
'21:10.456',-0.270,0.300
'21:10.458',-0.280,0.305
'21:10.461',-0.270,0.285
'21:10.464',-0.295,0.290
'21:10.467',-0.295,0.310
'21:10.469',-0.305,0.345
'21:10.472',-0.310,0.335
'21:10.475',-0.325,0.365
'21:10.478',-0.360,0.380
'21:10.481',-0.360,0.390
'21:10.483',-0.360,0.415
'21:10.486',-0.305,0.435
'21:10.489',-0.215,0.405
'21:10.492',-0.085,0.365
'21:10.494',0.025,0.295
'21:10.497',0.145,0.235
'21:10.500',0.275,0.150
'21:10.503',0.375,0.075
'21:10.506',0.470,-0.020
'21:10.508',0.585,-0.115
'21:10.511',0.720,-0.240
'21:10.514',0.850,-0.400
'21:10.517',0.995,-0.575
'21:10.519',1.155,-0.735
'21:10.522',1.275,-0.855
'21:10.525',1.375,-0.930
'21:10.528',1.435,-0.965
'21:10.531',1.445,-0.970
'21:10.533',1.445,-0.945
'21:10.536',1.445,-0.925
'21:10.539',1.410,-0.885
'21:10.542',1.310,-0.835
'21:10.544',1.130,-0.775
'21:10.547',0.940,-0.700
'21:10.550',0.790,-0.620
'21:10.553',0.665,-0.555
'21:10.556',0.515,-0.505
'21:10.558',0.370,-0.445
'21:10.561',0.200,-0.390
'21:10.564',-0.020,-0.350
'21:10.567',-0.230,-0.280
'21:10.569',-0.400,-0.210
'21:10.572',-0.510,-0.165
'21:10.575',-0.650,-0.125
'21:10.578',-0.770,-0.110
'21:10.581',-0.880,-0.065
'21:10.583',-0.940,-0.025
'21:10.586',-0.960,0.020
'21:10.589',-0.965,0.050
'21:10.592',-0.965,0.065
'21:10.594',-0.965,0.075
'21:10.597',-0.960,0.100
'21:10.600',-0.960,0.135
'21:10.603',-0.935,0.170
'21:10.606',-0.925,0.200
'21:10.608',-0.900,0.230
'21:10.611',-0.865,0.235
'21:10.614',-0.845,0.275
'21:10.617',-0.805,0.295
'21:10.619',-0.770,0.335
'21:10.622',-0.735,0.360
'21:10.625',-0.720,0.370
'21:10.628',-0.700,0.375
'21:10.631',-0.700,0.390
'21:10.633',-0.665,0.425
'21:10.636',-0.630,0.445
'21:10.639',-0.600,0.450
'21:10.642',-0.590,0.465
'21:10.644',-0.580,0.450
'21:10.647',-0.595,0.465
'21:10.650',-0.570,0.480
'21:10.653',-0.555,0.490
'21:10.656',-0.540,0.490
'21:10.658',-0.550,0.475
'21:10.661',-0.565,0.475
'21:10.664',-0.575,0.475
'21:10.667',-0.575,0.475
'21:10.669',-0.570,0.495
'21:10.672',-0.555,0.495
'21:10.675',-0.575,0.495
'21:10.678',-0.590,0.480
'21:10.681',-0.575,0.480
'21:10.683',-0.580,0.495
'21:10.686',-0.570,0.515
'21:10.689',-0.575,0.515
'21:10.692',-0.595,0.510
'21:10.694',-0.600,0.500
'21:10.697',-0.610,0.485
'21:10.700',-0.615,0.505
'21:10.703',-0.605,0.520
'21:10.706',-0.615,0.510
'21:10.708',-0.610,0.510
'21:10.711',-0.620,0.510
'21:10.714',-0.620,0.515
'21:10.717',-0.630,0.510
'21:10.719',-0.620,0.545
'21:10.722',-0.615,0.540
'21:10.725',-0.615,0.530
'21:10.728',-0.625,0.520
'21:10.731',-0.630,0.530
'21:10.733',-0.640,0.535
'21:10.736',-0.630,0.535
'21:10.739',-0.615,0.545
'21:10.742',-0.630,0.550
'21:10.744',-0.630,0.530
'21:10.747',-0.640,0.545
'21:10.750',-0.640,0.545
'21:10.753',-0.630,0.555
'21:10.756',-0.620,0.555
'21:10.758',-0.620,0.550
'21:10.761',-0.630,0.545
'21:10.764',-0.645,0.535
'21:10.767',-0.635,0.540
'21:10.769',-0.615,0.555
'21:10.772',-0.600,0.545
'21:10.775',-0.585,0.540
'21:10.778',-0.595,0.530
'21:10.781',-0.595,0.535
'21:10.783',-0.575,0.555
'21:10.786',-0.555,0.550
'21:10.789',-0.540,0.535
'21:10.792',-0.530,0.525
'21:10.794',-0.535,0.520
'21:10.797',-0.540,0.510
'21:10.800',-0.505,0.525
'21:10.803',-0.505,0.525
'21:10.806',-0.465,0.515
'21:10.808',-0.455,0.515
'21:10.811',-0.450,0.495
'21:10.814',-0.445,0.490
'21:10.817',-0.430,0.500
'21:10.819',-0.415,0.495
'21:10.822',-0.380,0.485
'21:10.825',-0.370,0.470
'21:10.828',-0.370,0.475
'21:10.831',-0.355,0.455
'21:10.833',-0.335,0.460
'21:10.836',-0.315,0.465
'21:10.839',-0.285,0.465
'21:10.842',-0.275,0.450
'21:10.844',-0.265,0.425
'21:10.847',-0.270,0.425
'21:10.850',-0.250,0.425
'21:10.853',-0.230,0.425
'21:10.856',-0.220,0.415
'21:10.858',-0.200,0.405
'21:10.861',-0.205,0.390
'21:10.864',-0.215,0.385
'21:10.867',-0.190,0.375
'21:10.869',-0.175,0.385
'21:10.872',-0.160,0.375
'21:10.875',-0.160,0.360
'21:10.878',-0.150,0.335
'21:10.881',-0.145,0.325
'21:10.883',-0.140,0.320
'21:10.886',-0.130,0.320
'21:10.889',-0.125,0.320
'21:10.892',-0.120,0.315
'21:10.894',-0.120,0.295
'21:10.897',-0.130,0.295
'21:10.900',-0.125,0.290
'21:10.903',-0.125,0.290
'21:10.906',-0.110,0.285
'21:10.908',-0.115,0.270
'21:10.911',-0.120,0.265
'21:10.914',-0.140,0.260
'21:10.917',-0.135,0.250
'21:10.919',-0.125,0.275
'21:10.922',-0.130,0.260
'21:10.925',-0.130,0.250
'21:10.928',-0.125,0.240
'21:10.931',-0.155,0.245
'21:10.933',-0.165,0.250
'21:10.936',-0.155,0.265
'21:10.939',-0.155,0.265
'21:10.942',-0.155,0.255
'21:10.944',-0.165,0.245
'21:10.947',-0.180,0.240
'21:10.950',-0.175,0.265
'21:10.953',-0.150,0.280
'21:10.956',-0.150,0.265
'21:10.958',-0.150,0.270
'21:10.961',-0.170,0.270
'21:10.964',-0.165,0.275
'21:10.967',-0.175,0.265
'21:10.969',-0.160,0.275
'21:10.972',-0.150,0.275
'21:10.975',-0.165,0.270
'21:10.978',-0.170,0.255
'21:10.981',-0.190,0.250
'21:10.983',-0.195,0.240
'21:10.986',-0.165,0.250
'21:10.989',-0.150,0.255
'21:10.992',-0.125,0.255
'21:10.994',-0.130,0.250
'21:10.997',-0.135,0.245
'21:11.000',-0.135,0.235
'21:11.003',-0.135,0.265
'21:11.006',-0.130,0.260
'21:11.008',-0.135,0.250
'21:11.011',-0.135,0.245
'21:11.014',-0.145,0.250
'21:11.017',-0.145,0.265
'21:11.019',-0.130,0.275
'21:11.022',-0.130,0.280
'21:11.025',-0.130,0.275
'21:11.028',-0.130,0.250
'21:11.031',-0.135,0.230
'21:11.033',-0.125,0.250
'21:11.036',-0.110,0.265
'21:11.039',-0.125,0.275
'21:11.042',-0.135,0.260
'21:11.044',-0.165,0.245
'21:11.047',-0.205,0.250
'21:11.050',-0.230,0.255
'21:11.053',-0.270,0.270
'21:11.056',-0.260,0.255
'21:11.058',-0.285,0.265
'21:11.061',-0.315,0.250
'21:11.064',-0.340,0.260
'21:11.067',-0.360,0.265
'21:11.069',-0.370,0.275
'21:11.072',-0.360,0.270
'21:11.075',-0.350,0.275
'21:11.078',-0.360,0.245
'21:11.081',-0.375,0.255
'21:11.083',-0.370,0.245
'21:11.086',-0.370,0.265
'21:11.089',-0.355,0.260
'21:11.092',-0.360,0.255
'21:11.094',-0.355,0.250
'21:11.097',-0.370,0.230
'21:11.100',-0.360,0.240
'21:11.103',-0.360,0.255
'21:11.106',-0.340,0.245
'21:11.108',-0.350,0.240
'21:11.111',-0.360,0.230
'21:11.114',-0.360,0.225
'21:11.117',-0.350,0.245
'21:11.119',-0.355,0.250
'21:11.122',-0.340,0.240
'21:11.125',-0.350,0.235
'21:11.128',-0.345,0.235
'21:11.131',-0.360,0.220
'21:11.133',-0.350,0.230
'21:11.136',-0.340,0.230
'21:11.139',-0.335,0.235
'21:11.142',-0.335,0.220
'21:11.144',-0.345,0.210
'21:11.147',-0.360,0.215
'21:11.150',-0.350,0.220
'21:11.153',-0.345,0.225
'21:11.156',-0.335,0.225
'21:11.158',-0.335,0.225
'21:11.161',-0.335,0.210
'21:11.164',-0.350,0.205
'21:11.167',-0.350,0.205
'21:11.169',-0.330,0.210
'21:11.172',-0.325,0.225
'21:11.175',-0.320,0.225
'21:11.178',-0.325,0.215
'21:11.181',-0.330,0.210
'21:11.183',-0.330,0.210
'21:11.186',-0.330,0.225
'21:11.189',-0.325,0.215
'21:11.192',-0.305,0.220
'21:11.194',-0.315,0.215
'21:11.197',-0.335,0.220
'21:11.200',-0.350,0.225
'21:11.203',-0.350,0.250
'21:11.206',-0.350,0.270
'21:11.208',-0.370,0.290
'21:11.211',-0.385,0.310
'21:11.214',-0.395,0.325
'21:11.217',-0.355,0.340
'21:11.219',-0.280,0.340
'21:11.222',-0.150,0.305
'21:11.225',-0.010,0.245
'21:11.228',0.115,0.185
'21:11.231',0.240,0.105
'21:11.233',0.350,0.015
'21:11.236',0.445,-0.065
'21:11.239',0.530,-0.150
'21:11.242',0.645,-0.230
'21:11.244',0.755,-0.360
'21:11.247',0.890,-0.525
'21:11.250',1.020,-0.670
'21:11.253',1.155,-0.815
'21:11.256',1.290,-0.955
'21:11.258',1.375,-1.055
'21:11.261',1.420,-1.085
'21:11.264',1.415,-1.085
'21:11.267',1.410,-1.065
'21:11.269',1.395,-1.030
'21:11.272',1.345,-0.990
'21:11.275',1.215,-0.930
'21:11.278',1.025,-0.870
'21:11.281',0.830,-0.805
'21:11.283',0.660,-0.720
'21:11.286',0.505,-0.635
'21:11.289',0.370,-0.590
'21:11.292',0.220,-0.530
'21:11.294',0.065,-0.485
'21:11.297',-0.155,-0.440
'21:11.300',-0.350,-0.375
'21:11.303',-0.490,-0.305
'21:11.306',-0.610,-0.260
'21:11.308',-0.730,-0.230
'21:11.311',-0.840,-0.215
'21:11.314',-0.940,-0.165
'21:11.317',-0.995,-0.100
'21:11.319',-1.030,-0.070
'21:11.322',-1.015,-0.045
'21:11.325',-1.005,-0.025
'21:11.328',-0.995,-0.015
'21:11.331',-1.005,0.005
'21:11.333',-0.990,0.055
'21:11.336',-0.980,0.090
'21:11.339',-0.955,0.120
'21:11.342',-0.915,0.130
'21:11.344',-0.885,0.160
'21:11.347',-0.855,0.185
'21:11.350',-0.825,0.215
'21:11.353',-0.785,0.255
'21:11.356',-0.760,0.260
'21:11.358',-0.745,0.280
'21:11.361',-0.730,0.285
'21:11.364',-0.710,0.300
'21:11.367',-0.675,0.320
'21:11.369',-0.655,0.345
'21:11.372',-0.630,0.345
'21:11.375',-0.615,0.355
'21:11.378',-0.610,0.340
'21:11.381',-0.620,0.345
'21:11.383',-0.615,0.355
'21:11.386',-0.595,0.370
'21:11.389',-0.590,0.360
'21:11.392',-0.590,0.350
'21:11.394',-0.595,0.355
'21:11.397',-0.610,0.365
'21:11.400',-0.600,0.365
'21:11.403',-0.605,0.370
'21:11.406',-0.600,0.370
'21:11.408',-0.600,0.365
'21:11.411',-0.615,0.365
'21:11.414',-0.630,0.365
'21:11.417',-0.630,0.375
'21:11.419',-0.630,0.390
'21:11.422',-0.635,0.390
'21:11.425',-0.635,0.380
'21:11.428',-0.650,0.375
'21:11.431',-0.660,0.375
'21:11.433',-0.665,0.395
'21:11.436',-0.670,0.390
'21:11.439',-0.670,0.390
'21:11.442',-0.655,0.395
'21:11.444',-0.665,0.395
'21:11.447',-0.675,0.385
'21:11.450',-0.675,0.405
'21:11.453',-0.665,0.400
'21:11.456',-0.665,0.405
'21:11.458',-0.665,0.405
'21:11.461',-0.680,0.395
'21:11.464',-0.685,0.405
'21:11.467',-0.685,0.420
'21:11.469',-0.665,0.420
'21:11.472',-0.655,0.420
'21:11.475',-0.660,0.420
'21:11.478',-0.675,0.405
'21:11.481',-0.685,0.405
'21:11.483',-0.665,0.415
'21:11.486',-0.650,0.420
'21:11.489',-0.635,0.420
'21:11.492',-0.630,0.410
'21:11.494',-0.625,0.400
'21:11.497',-0.625,0.395
'21:11.500',-0.615,0.400
'21:11.503',-0.600,0.425
'21:11.506',-0.580,0.415
'21:11.508',-0.570,0.400
'21:11.511',-0.570,0.380
'21:11.514',-0.585,0.395
'21:11.517',-0.565,0.390
'21:11.519',-0.540,0.405
'21:11.522',-0.530,0.395
'21:11.525',-0.515,0.385
'21:11.528',-0.515,0.370
'21:11.531',-0.520,0.360
'21:11.533',-0.495,0.370
'21:11.536',-0.485,0.380
'21:11.539',-0.450,0.365
'21:11.542',-0.430,0.360
'21:11.544',-0.430,0.345
'21:11.547',-0.420,0.335
'21:11.550',-0.405,0.335
'21:11.553',-0.380,0.350
'21:11.556',-0.360,0.340
'21:11.558',-0.355,0.335
'21:11.561',-0.335,0.320
'21:11.564',-0.340,0.300
'21:11.567',-0.330,0.295
'21:11.569',-0.295,0.315
'21:11.572',-0.285,0.295
'21:11.575',-0.265,0.280
'21:11.578',-0.260,0.265
'21:11.581',-0.260,0.255
'21:11.583',-0.245,0.250
'21:11.586',-0.225,0.255
'21:11.589',-0.210,0.240
'21:11.592',-0.205,0.245
'21:11.594',-0.200,0.235
'21:11.597',-0.200,0.220
'21:11.600',-0.185,0.210
'21:11.603',-0.175,0.205
'21:11.606',-0.155,0.195
'21:11.608',-0.160,0.195
'21:11.611',-0.160,0.180
'21:11.614',-0.175,0.160
'21:11.617',-0.160,0.170
'21:11.619',-0.160,0.180
'21:11.622',-0.160,0.155
'21:11.625',-0.160,0.150
'21:11.628',-0.170,0.130
'21:11.631',-0.180,0.130
'21:11.633',-0.180,0.135
'21:11.636',-0.185,0.140
'21:11.639',-0.170,0.125
'21:11.642',-0.185,0.125
'21:11.644',-0.200,0.115
'21:11.647',-0.215,0.105
'21:11.650',-0.210,0.115
'21:11.653',-0.210,0.115
'21:11.656',-0.200,0.125
'21:11.658',-0.200,0.120
'21:11.661',-0.215,0.110
'21:11.664',-0.235,0.110
'21:11.667',-0.235,0.115
'21:11.669',-0.215,0.140
'21:11.672',-0.180,0.145
'21:11.675',-0.190,0.130
'21:11.678',-0.190,0.115
'21:11.681',-0.210,0.125
'21:11.683',-0.210,0.120
'21:11.686',-0.195,0.135
'21:11.689',-0.180,0.130
'21:11.692',-0.180,0.120
'21:11.694',-0.210,0.110
'21:11.697',-0.215,0.100
'21:11.700',-0.225,0.110
'21:11.703',-0.215,0.115
'21:11.706',-0.200,0.105
'21:11.708',-0.200,0.110
'21:11.711',-0.175,0.105
'21:11.714',-0.185,0.090
'21:11.717',-0.170,0.110
'21:11.719',-0.170,0.120
'21:11.722',-0.170,0.105
'21:11.725',-0.170,0.105
'21:11.728',-0.170,0.100
'21:11.731',-0.190,0.105
'21:11.733',-0.185,0.115
'21:11.736',-0.180,0.125
'21:11.739',-0.170,0.120
'21:11.742',-0.175,0.130
'21:11.744',-0.190,0.110
'21:11.747',-0.185,0.095
'21:11.750',-0.180,0.095
'21:11.753',-0.160,0.110
'21:11.756',-0.140,0.115
'21:11.758',-0.160,0.110
'21:11.761',-0.185,0.105
'21:11.764',-0.220,0.100
'21:11.767',-0.245,0.115
'21:11.769',-0.285,0.120
'21:11.772',-0.280,0.130
'21:11.775',-0.310,0.120
'21:11.778',-0.330,0.115
'21:11.781',-0.360,0.110
'21:11.783',-0.360,0.120
'21:11.786',-0.375,0.135
'21:11.789',-0.380,0.140
'21:11.792',-0.370,0.120
'21:11.794',-0.380,0.105
'21:11.797',-0.405,0.105
'21:11.800',-0.410,0.110
'21:11.803',-0.400,0.130
'21:11.806',-0.395,0.120
'21:11.808',-0.400,0.105
'21:11.811',-0.395,0.105
'21:11.814',-0.400,0.100
'21:11.817',-0.405,0.100
'21:11.819',-0.395,0.105
'21:11.822',-0.395,0.110
'21:11.825',-0.390,0.095
'21:11.828',-0.395,0.100
'21:11.831',-0.405,0.085
'21:11.833',-0.405,0.095
'21:11.836',-0.400,0.110
'21:11.839',-0.380,0.095
'21:11.842',-0.385,0.095
'21:11.844',-0.390,0.075
'21:11.847',-0.395,0.085
'21:11.850',-0.395,0.100
'21:11.853',-0.385,0.100
'21:11.856',-0.380,0.095
'21:11.858',-0.365,0.090
'21:11.861',-0.365,0.080
'21:11.864',-0.365,0.080
'21:11.867',-0.380,0.085
'21:11.869',-0.375,0.085
'21:11.872',-0.350,0.095
'21:11.875',-0.350,0.095
'21:11.878',-0.355,0.075
'21:11.881',-0.365,0.070
'21:11.883',-0.360,0.080
'21:11.886',-0.365,0.085
'21:11.889',-0.355,0.075
'21:11.892',-0.345,0.075
'21:11.894',-0.355,0.075
'21:11.897',-0.360,0.075
'21:11.900',-0.355,0.075
'21:11.903',-0.350,0.085
'21:11.906',-0.350,0.085
'21:11.908',-0.345,0.090
'21:11.911',-0.350,0.080
'21:11.914',-0.375,0.105
'21:11.917',-0.390,0.130
'21:11.919',-0.390,0.150
'21:11.922',-0.390,0.175
'21:11.925',-0.375,0.185
'21:11.928',-0.330,0.190
'21:11.931',-0.215,0.165
'21:11.933',-0.060,0.120
'21:11.936',0.095,0.065
'21:11.939',0.240,-0.020
'21:11.942',0.350,-0.125
'21:11.944',0.435,-0.230
'21:11.947',0.500,-0.300
'21:11.950',0.635,-0.400
'21:11.953',0.770,-0.510
'21:11.956',0.905,-0.675
'21:11.958',1.045,-0.840
'21:11.961',1.160,-1.015
'21:11.964',1.245,-1.110
'21:11.967',1.285,-1.150
'21:11.969',1.290,-1.120
'21:11.972',1.275,-1.110
'21:11.975',1.240,-1.080
'21:11.978',1.155,-1.040
'21:11.981',1.010,-0.970
'21:11.983',0.815,-0.900
'21:11.986',0.640,-0.820
'21:11.989',0.485,-0.735
'21:11.992',0.330,-0.680
'21:11.994',0.190,-0.625
'21:11.997',0.030,-0.585
'21:12.000',-0.185,-0.520
'21:12.003',-0.375,-0.450
'21:12.006',-0.525,-0.400
'21:12.008',-0.665,-0.365
'21:12.011',-0.785,-0.340
'21:12.014',-0.905,-0.310
'21:12.017',-0.965,-0.260
'21:12.019',-0.995,-0.200
'21:12.022',-1.000,-0.170
'21:12.025',-0.980,-0.150
'21:12.028',-0.975,-0.130
'21:12.031',-0.975,-0.110
'21:12.033',-0.975,-0.085
'21:12.036',-0.950,-0.055
'21:12.039',-0.910,-0.015
'21:12.042',-0.875,0.010
'21:12.044',-0.835,0.035
'21:12.047',-0.810,0.045
'21:12.050',-0.785,0.080
'21:12.053',-0.755,0.115
'21:12.056',-0.730,0.125
'21:12.058',-0.720,0.150
'21:12.061',-0.700,0.160
'21:12.064',-0.685,0.170
'21:12.067',-0.655,0.185
'21:12.069',-0.635,0.215
'21:12.072',-0.610,0.210
'21:12.075',-0.600,0.220
'21:12.078',-0.600,0.220
'21:12.081',-0.610,0.210
'21:12.083',-0.605,0.215
'21:12.086',-0.590,0.220
'21:12.089',-0.595,0.225
'21:12.092',-0.595,0.215
'21:12.094',-0.605,0.215
'21:12.097',-0.620,0.210
'21:12.100',-0.620,0.225
'21:12.103',-0.615,0.215
'21:12.106',-0.610,0.240
'21:12.108',-0.615,0.220
'21:12.111',-0.630,0.220
'21:12.114',-0.625,0.220
'21:12.117',-0.640,0.230
'21:12.119',-0.625,0.245
'21:12.122',-0.615,0.245
'21:12.125',-0.615,0.260
'21:12.128',-0.620,0.240
'21:12.131',-0.640,0.245
'21:12.133',-0.650,0.245
'21:12.136',-0.640,0.255
'21:12.139',-0.630,0.270
'21:12.142',-0.635,0.265
'21:12.144',-0.635,0.255
'21:12.147',-0.650,0.255
'21:12.150',-0.650,0.265
'21:12.153',-0.640,0.270
'21:12.156',-0.635,0.280
'21:12.158',-0.640,0.285
'21:12.161',-0.655,0.275
'21:12.164',-0.655,0.275
'21:12.167',-0.650,0.280
'21:12.169',-0.640,0.290
'21:12.172',-0.630,0.285
'21:12.175',-0.630,0.285
'21:12.178',-0.630,0.260
'21:12.181',-0.635,0.275
'21:12.183',-0.625,0.280
'21:12.186',-0.605,0.295
'21:12.189',-0.595,0.295
'21:12.192',-0.585,0.290
'21:12.194',-0.575,0.265
'21:12.197',-0.585,0.260
'21:12.200',-0.560,0.265
'21:12.203',-0.555,0.270
'21:12.206',-0.525,0.260
'21:12.208',-0.515,0.265
'21:12.211',-0.505,0.245
'21:12.214',-0.495,0.230
'21:12.217',-0.480,0.240
'21:12.219',-0.465,0.250
'21:12.222',-0.425,0.240
'21:12.225',-0.425,0.235
'21:12.228',-0.415,0.210
'21:12.231',-0.425,0.210
'21:12.233',-0.395,0.195
'21:12.236',-0.375,0.205
'21:12.239',-0.355,0.195
'21:12.242',-0.325,0.195
'21:12.244',-0.330,0.175
'21:12.247',-0.315,0.180
'21:12.250',-0.300,0.175
'21:12.253',-0.285,0.180
'21:12.256',-0.255,0.170
'21:12.258',-0.250,0.155
'21:12.261',-0.235,0.140
'21:12.264',-0.235,0.125
'21:12.267',-0.230,0.135
'21:12.269',-0.200,0.135
'21:12.272',-0.190,0.120
'21:12.275',-0.180,0.110
'21:12.278',-0.175,0.095
'21:12.281',-0.180,0.085
'21:12.283',-0.165,0.075
'21:12.286',-0.155,0.075
'21:12.289',-0.145,0.065
'21:12.292',-0.135,0.055
'21:12.294',-0.135,0.030
'21:12.297',-0.155,0.025
'21:12.300',-0.145,0.035
'21:12.303',-0.130,0.030
'21:12.306',-0.120,0.030
'21:12.308',-0.115,0.020
'21:12.311',-0.125,0.000
'21:12.314',-0.140,-0.015
'21:12.317',-0.145,-0.005
'21:12.319',-0.145,0.010
'21:12.322',-0.130,0.005
'21:12.325',-0.145,-0.015
'21:12.328',-0.155,-0.020
'21:12.331',-0.170,-0.025
'21:12.333',-0.175,-0.015
'21:12.336',-0.165,-0.010
'21:12.339',-0.165,-0.010
'21:12.342',-0.170,-0.020
'21:12.344',-0.190,-0.020
'21:12.347',-0.195,-0.015
'21:12.350',-0.195,-0.005
'21:12.353',-0.170,0.000
'21:12.356',-0.155,0.000
'21:12.358',-0.150,0.005
'21:12.361',-0.145,0.000
'21:12.364',-0.160,0.005
'21:12.367',-0.155,0.015
'21:12.369',-0.155,0.030
'21:12.372',-0.155,0.010
'21:12.375',-0.155,0.000
'21:12.378',-0.160,-0.005
'21:12.381',-0.185,-0.025
'21:12.383',-0.185,-0.010
'21:12.386',-0.170,-0.015
'21:12.389',-0.135,0.000
'21:12.392',-0.135,0.000
'21:12.394',-0.135,-0.010
'21:12.397',-0.135,-0.025
'21:12.400',-0.130,-0.010
'21:12.403',-0.115,0.005
'21:12.406',-0.105,-0.005
'21:12.408',-0.100,-0.010
'21:12.411',-0.110,-0.010
'21:12.414',-0.120,-0.015
'21:12.417',-0.130,0.005
'21:12.419',-0.125,0.015
'21:12.422',-0.120,0.020
'21:12.425',-0.125,0.015
'21:12.428',-0.130,-0.005
'21:12.431',-0.135,-0.005
'21:12.433',-0.125,-0.010
'21:12.436',-0.115,0.000
'21:12.439',-0.110,0.010
'21:12.442',-0.110,0.005
'21:12.444',-0.135,-0.005
'21:12.447',-0.160,0.000
'21:12.450',-0.185,0.010
'21:12.453',-0.220,0.015
'21:12.456',-0.225,0.005
'21:12.458',-0.255,0.010
'21:12.461',-0.280,0.000
'21:12.464',-0.310,0.005
'21:12.467',-0.320,0.005
'21:12.469',-0.320,0.010
'21:12.472',-0.320,0.015
'21:12.475',-0.320,0.015
'21:12.478',-0.340,0.010
'21:12.481',-0.350,0.005
'21:12.483',-0.360,0.000
'21:12.486',-0.345,0.030
'21:12.489',-0.330,0.010
'21:12.492',-0.330,0.015
'21:12.494',-0.340,0.005
'21:12.497',-0.350,0.005
'21:12.500',-0.340,-0.005
'21:12.503',-0.325,0.005
